delivery_partner_id,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
DP11963,Ravi R,Mumbai,Bike,Part-time,3.77,Y
DP14229,Kiran Z,Hyderabad,Cycle,Full-time,4.25,Y
DP07306,Santosh U,Ahmedabad,Bike,Part-time,3.9,Y
DP12816,Ananya D,Bengaluru,Scooter,Full-time,4.27,N
DP09832,Suresh U,Pune,Bike,Full-time,4.32,Y
DP09279,Amit T,Bengaluru,Bike,Part-time,4.1,Y
DP09170,Priya R,Mumbai,Bike,Contract,4.52,Y
DP12734,Pooja O,Bengaluru,Bike,Full-time,4.37,Y
DP13670,Santosh M,Ahmedabad,Scooter,Part-time,4.68,Y
DP12055,Amit N,Kolkata,Cycle,Contract,4.18,Y
DP03590,Priya R,Mumbai,Car,Part-time,4.13,Y
DP01073,Deepak F,Bengaluru,Scooter,Part-time,4.12,Y
DP01304,Vikas I,Delhi,Scooter,Full-time,4.2,Y
DP09762,Vikas V,Kolkata,Bike,Contract,3.79,N
DP02649,Vikas L,Chennai,Scooter,Part-time,4.29,Y
DP04424,Vikas I,Kolkata,Bike,Contract,4.4,Y
DP12833,Shreya D,Bengaluru,Scooter,Full-time,4.16,Y
DP07469,Ananya C,Mumbai,Bike,Part-time,4.22,Y
DP04661,Rahul X,Bengaluru,Bike,Full-time,4.1,Y
DP07062,Kiran G,Delhi,Bike,Contract,4.73,Y
DP08567,Amit I,Mumbai,Scooter,Full-time,4.09,Y
DP03062,Manoj F,Bengaluru,Bike,Contract,4.2,Y
DP09544,Manoj A,Pune,Scooter,Part-time,4.25,Y
DP12504,Rahul O,Chennai,Cycle,Full-time,4.14,Y
DP06151,Arjun L,Bengaluru,Bike,Part-time,4.01,Y
DP12189,Kiran U,Hyderabad,Bike,Part-time,3.67,N
DP07198,Rahul R,Ahmedabad,Scooter,Part-time,4.28,Y
DP14327,Shreya Y,Bengaluru,Scooter,Part-time,4.38,Y
DP05934,Vikas B,Delhi,Car,Full-time,3.84,Y
DP03549,Pooja G,Mumbai,Scooter,Part-time,3.89,Y
DP06467,Shreya X,Hyderabad,Scooter,Part-time,4.1,Y
DP03857,Ravi C,Kolkata,Scooter,Contract,4.53,Y
DP03495,Divya M,Hyderabad,Cycle,Full-time,4.03,Y
DP10310,Rakesh S,Chennai,Bike,Part-time,4.13,Y
DP00166,Deepak N,Mumbai,Bike,Full-time,4.52,Y
DP12431,Deepak H,Chennai,Scooter,Contract,3.99,N
DP03865,Suresh N,Bengaluru,Scooter,Full-time,4.14,Y
DP06060,Ravi V,Ahmedabad,Scooter,Full-time,4.61,Y
DP10105,Priya K,Mumbai,Bike,Part-time,4.45,Y
DP01246,Santosh J,Bengaluru,Scooter,Full-time,4.57,Y
DP00384,Vikas T,Bengaluru,Bike,Contract,4.49,Y
DP01728,Sneha F,Kolkata,Car,Full-time,3.8,Y
DP09422,Priya L,Mumbai,Bike,Part-time,4.3,Y
DP11457,Sneha O,Mumbai,Scooter,Full-time,4.36,Y
DP13462,Arjun P,Bengaluru,Scooter,Contract,3.8,Y
DP02961,Rahul Z,Bengaluru,Bike,Contract,4.17,Y
DP11827,Priya T,Bengaluru,Scooter,Contract,4.07,Y
DP14234,Shreya F,Hyderabad,Cycle,Part-time,3.9,Y
DP06438,Meena P,Delhi,Bike,Part-time,4.38,Y
DP10008,Shreya H,Bengaluru,Bike,Part-time,4.04,Y
DP07162,Rahul N,Ahmedabad,Bike,Full-time,4.75,Y
DP14685,Divya X,Kolkata,Bike,Contract,3.7,Y
DP05587,Neha O,Ahmedabad,Cycle,Full-time,4.56,Y
DP12154,Shreya D,Chennai,Bike,Part-time,4.39,Y
DP08122,Kiran H,Kolkata,Scooter,Contract,4.19,Y
DP10004,Kiran I,Ahmedabad,Scooter,Full-time,4.42,Y
DP02264,Ravi J,Hyderabad,Cycle,Full-time,4.37,Y
DP07724,Kiran P,Mumbai,Scooter,Part-time,3.55,Y
DP08711,Rahul W,Hyderabad,Bike,Full-time,4.27,Y
DP13280,Amit I,Delhi,Scooter,Full-time,4.05,Y
DP01482,Divya P,Bengaluru,Scooter,Full-time,3.62,Y
DP13907,Kiran B,Chennai,Bike,Full-time,4.5,Y
DP01747,Amit W,Ahmedabad,Cycle,Contract,4.0,Y
DP05466,Meena R,Bengaluru,Scooter,Full-time,4.12,Y
DP09500,Amit R,Bengaluru,Scooter,Contract,4.2,Y
DP14752,Pooja A,Bengaluru,Bike,Full-time,4.08,Y
DP00973,Ananya B,Pune,Bike,Part-time,4.14,Y
DP02019,Santosh Y,Bengaluru,Bike,Full-time,4.21,Y
DP05750,Manoj F,Mumbai,Bike,Contract,4.0,Y
DP00204,Meena V,Bengaluru,Bike,Full-time,4.08,Y
DP08076,Meena P,Bengaluru,Bike,Part-time,4.07,Y
DP07853,Meena N,Bengaluru,Scooter,Full-time,4.14,Y
DP03844,Pooja H,Mumbai,Bike,Part-time,4.21,N
DP01871,Neha Y,Kolkata,Scooter,Full-time,4.18,Y
DP05301,Manoj B,Mumbai,Car,Part-time,4.17,Y
DP14962,Meena Y,Chennai,Bike,Contract,4.28,Y
DP09090,Nikhil M,Bengaluru,Cycle,Part-time,4.18,Y
DP09551,Meena L,Bengaluru,Scooter,Part-time,4.37,Y
DP14078,Ravi B,Hyderabad,Scooter,Part-time,4.4,Y
DP08787,Divya R,Delhi,Bike,Contract,3.66,Y
DP06112,Neha M,Bengaluru,Bike,Full-time,5.0,Y
DP05168,Pooja R,Mumbai,Car,Full-time,4.35,Y
DP02377,Santosh L,Mumbai,Scooter,Full-time,4.46,Y
DP01350,Kiran Z,Hyderabad,Cycle,Part-time,4.9,Y
DP11468,Neha Y,Delhi,Bike,Part-time,4.12,Y
DP03494,Rakesh D,Mumbai,Scooter,Contract,3.62,Y
DP12846,Neha O,Ahmedabad,Scooter,Full-time,3.64,Y
DP14286,Vikas N,Ahmedabad,Scooter,Full-time,4.23,Y
DP04150,Santosh W,Hyderabad,Cycle,Full-time,3.92,Y
DP09689,Kiran Q,Hyderabad,Bike,Contract,4.54,Y
DP10186,Nikhil B,Chennai,Bike,Part-time,3.23,Y
DP00208,Rahul C,Hyderabad,Bike,Full-time,4.47,Y
DP14735,Sneha H,Chennai,Bike,Part-time,4.3,Y
DP06523,Kiran C,Bengaluru,Scooter,Part-time,4.45,Y
DP02808,Manoj E,Hyderabad,Bike,Full-time,3.54,N
DP14910,Meena J,Kolkata,Bike,Full-time,4.51,Y
DP03351,Rahul B,Pune,Bike,Full-time,4.19,Y
DP10003,Manoj I,Delhi,Cycle,Full-time,3.73,Y
DP12224,Santosh T,Ahmedabad,Bike,Contract,4.18,Y
DP13752,Pooja E,Bengaluru,Scooter,Contract,4.91,Y
DP11229,Nikhil Z,Mumbai,Scooter,Contract,4.29,Y
DP10291,Manoj P,Mumbai,Scooter,Full-time,4.11,Y
DP05111,Arjun G,Delhi,Cycle,Full-time,4.81,Y
DP05955,Meena Z,Delhi,Bike,Part-time,4.09,Y
DP00082,Divya L,Delhi,Bike,Part-time,4.53,Y
DP10219,Ananya X,Kolkata,Bike,Part-time,3.93,N
DP04776,Priya I,Hyderabad,Bike,Contract,3.96,N
DP11925,Meena O,Kolkata,Bike,Full-time,4.24,Y
DP13209,Sneha P,Delhi,Bike,Contract,4.43,Y
DP03282,Meena U,Pune,Scooter,Contract,4.9,Y
DP02732,Sneha T,Bengaluru,Bike,Full-time,4.5,Y
DP01917,Arjun H,Pune,Scooter,Full-time,4.23,Y
DP03357,Pooja W,Ahmedabad,Scooter,Full-time,4.46,Y
DP11776,Suresh X,Hyderabad,Scooter,Full-time,3.64,Y
DP13494,Shreya H,Hyderabad,Car,Full-time,4.06,Y
DP06918,Sneha X,Ahmedabad,Bike,Full-time,4.68,Y
DP00993,Deepak L,Delhi,Scooter,Full-time,4.09,Y
DP03382,Shreya B,Hyderabad,Scooter,Full-time,4.1,Y
DP13467,Rakesh Y,Chennai,Cycle,Part-time,4.32,N
DP10398,Rahul C,Kolkata,Scooter,Part-time,4.17,Y
DP08703,Deepak B,Chennai,Scooter,Part-time,3.86,Y
DP12341,Pooja C,Bengaluru,Scooter,Full-time,4.27,Y
DP10643,Ananya M,Bengaluru,Bike,Part-time,4.01,N
DP02837,Amit T,Hyderabad,Bike,Full-time,4.18,Y
DP00917,Vikas P,Kolkata,Bike,Full-time,4.37,Y
DP11762,Pooja Y,Mumbai,Scooter,Full-time,4.4,Y
DP01930,Rahul E,Bengaluru,Car,Full-time,4.27,Y
DP07848,Divya T,Delhi,Cycle,Full-time,4.18,Y
DP03609,Amit Q,Kolkata,Cycle,Part-time,3.98,Y
DP07533,Neha R,Hyderabad,Scooter,Full-time,4.46,Y
DP07761,Ravi L,Chennai,Bike,Part-time,4.38,Y
DP05977,Sneha G,Bengaluru,Bike,Contract,4.39,Y
DP13816,Amit N,Bengaluru,Bike,Contract,4.17,Y
DP08286,Manoj F,Delhi,Bike,Full-time,4.51,Y
DP11897,Kiran G,Bengaluru,Scooter,Full-time,4.17,Y
DP10832,Priya A,Bengaluru,Bike,Full-time,4.05,N
DP11689,Arjun G,Kolkata,Scooter,Contract,4.38,Y
DP05588,Santosh X,Mumbai,Scooter,Full-time,4.1,N
DP07126,Vikas J,Ahmedabad,Scooter,Contract,4.33,Y
DP11288,Meena M,Mumbai,Scooter,Contract,4.0,N
DP10243,Kiran E,Bengaluru,Scooter,Full-time,4.46,N
DP10766,Suresh K,Bengaluru,Scooter,Contract,4.15,N
DP02504,Suresh X,Hyderabad,Bike,Full-time,4.22,N
DP05444,Rahul S,Delhi,Bike,Full-time,4.02,N
DP05956,Nikhil H,Pune,Scooter,Part-time,4.06,N
DP11476,Manoj W,Hyderabad,Car,Full-time,4.26,Y
DP12244,Meena R,Delhi,Bike,Contract,4.51,Y
DP00997,Amit B,Hyderabad,Cycle,Contract,4.16,Y
DP10753,Ananya K,Mumbai,Scooter,Part-time,4.01,Y
DP06877,Arjun E,Chennai,Bike,Full-time,4.38,Y
DP14819,Vikas N,Delhi,Scooter,Part-time,4.42,Y
DP12874,Pooja M,Bengaluru,Scooter,Full-time,4.37,Y
DP13697,Vikas L,Bengaluru,Bike,Contract,3.97,Y
DP14603,Ananya U,Chennai,Bike,Full-time,4.38,Y
DP03725,Nikhil H,Kolkata,Car,Full-time,4.45,N
DP04828,Suresh P,Ahmedabad,Cycle,Part-time,4.16,Y
DP11059,Priya I,Bengaluru,Bike,Full-time,3.96,Y
DP05490,Neha E,Mumbai,Scooter,Contract,4.13,Y
DP12839,Sneha O,Kolkata,Bike,Contract,4.24,Y
DP14016,Rahul N,Ahmedabad,Cycle,Part-time,3.65,Y
DP02268,Pooja E,Hyderabad,Bike,Contract,4.03,Y
DP08312,Shreya M,Hyderabad,Car,Contract,3.88,Y
DP00773,Vikas E,Kolkata,Scooter,Full-time,4.03,Y
DP13970,Priya Q,Hyderabad,Bike,Full-time,4.72,Y
DP09325,Suresh V,Bengaluru,Scooter,Full-time,4.19,Y
DP03335,Shreya V,Bengaluru,Bike,Contract,4.06,Y
DP13486,Vikas K,Bengaluru,Cycle,Full-time,4.23,Y
DP04292,Rahul S,Delhi,Scooter,Full-time,3.94,Y
DP14046,Ananya Q,Chennai,Scooter,Part-time,4.16,Y
DP02181,Neha K,Chennai,Bike,Full-time,3.76,Y
DP03093,Ananya O,Chennai,Bike,Part-time,4.2,Y
DP09375,Ravi G,Bengaluru,Bike,Part-time,4.52,Y
DP03217,Ravi G,Bengaluru,Bike,Part-time,3.63,Y
DP13443,Nikhil S,Bengaluru,Cycle,Contract,4.38,Y
DP11196,Nikhil C,Bengaluru,Cycle,Full-time,4.2,Y
DP08607,Divya I,Hyderabad,Scooter,Full-time,4.06,Y
DP07840,Meena Q,Chennai,Bike,Full-time,4.98,Y
DP05543,Kiran S,Chennai,Scooter,Part-time,4.34,Y
DP10960,Sneha J,Kolkata,Scooter,Full-time,4.1,Y
DP07678,Priya G,Mumbai,Cycle,Part-time,4.48,Y
DP12591,Arjun T,Kolkata,Scooter,Full-time,4.36,Y
DP05806,Rahul B,Chennai,Bike,Full-time,4.04,Y
DP01120,Santosh S,Ahmedabad,Car,Full-time,4.03,Y
DP10507,Shreya V,Mumbai,Scooter,Full-time,4.3,Y
DP04840,Kiran N,Hyderabad,Scooter,Contract,4.15,Y
DP13524,Deepak J,Kolkata,Bike,Full-time,4.6,Y
DP14220,Suresh O,Mumbai,Bike,Full-time,4.07,Y
DP09663,Ravi V,Kolkata,Scooter,Contract,4.39,Y
DP10498,Manoj P,Bengaluru,Scooter,Contract,4.25,Y
DP08660,Priya C,Delhi,Bike,Full-time,4.86,Y
DP01683,Rahul M,Bengaluru,Bike,Full-time,4.16,Y
DP11178,Neha R,Bengaluru,Scooter,Full-time,4.35,N
DP11408,Kiran Q,Bengaluru,Scooter,Part-time,3.84,Y
DP04201,Amit U,Ahmedabad,Bike,Contract,4.32,Y
DP02434,Priya Y,Bengaluru,Scooter,Part-time,4.57,Y
DP08857,Manoj R,Bengaluru,Bike,Part-time,4.29,N
DP03528,Sneha K,Mumbai,Scooter,Full-time,4.22,Y
DP04283,Ananya H,Delhi,Cycle,Contract,3.84,N
DP05933,Pooja K,Bengaluru,Scooter,Full-time,3.66,Y
DP09268,Pooja V,Chennai,Bike,Contract,4.06,Y
DP09895,Nikhil N,Mumbai,Bike,Full-time,4.3,Y
DP09102,Arjun F,Mumbai,Scooter,Contract,4.2,Y
DP08050,Amit W,Mumbai,Scooter,Full-time,3.97,N
DP11276,Rakesh S,Chennai,Bike,Full-time,4.31,Y
DP06087,Shreya K,Chennai,Scooter,Full-time,3.85,Y
DP06044,Sneha B,Pune,Bike,Contract,4.03,Y
DP03534,Arjun H,Mumbai,Cycle,Contract,3.94,Y
DP13228,Ravi L,Hyderabad,Bike,Full-time,4.33,Y
DP08190,Rahul L,Bengaluru,Scooter,Full-time,4.11,Y
DP14536,Santosh C,Kolkata,Cycle,Part-time,4.51,N
DP03130,Neha R,Hyderabad,Bike,Contract,4.13,Y
DP13074,Suresh I,Bengaluru,Scooter,Part-time,4.25,Y
DP09119,Rakesh Q,Hyderabad,Bike,Full-time,4.16,Y
DP04582,Santosh M,Kolkata,Scooter,Full-time,4.22,Y
DP01163,Deepak H,Bengaluru,Bike,Full-time,3.76,Y
DP14339,Amit V,Delhi,Scooter,Full-time,4.12,Y
DP09321,Ravi G,Ahmedabad,Car,Part-time,4.03,Y
DP04822,Divya Y,Mumbai,Bike,Contract,3.58,Y
DP02062,Manoj Q,Bengaluru,Scooter,Full-time,4.74,Y
DP13555,Deepak C,Delhi,Scooter,Full-time,3.69,Y
DP05306,Arjun Z,Pune,Scooter,Part-time,4.17,Y
DP06203,Ananya I,Ahmedabad,Scooter,Part-time,4.67,Y
DP08625,Rakesh N,Mumbai,Cycle,Full-time,4.1,Y
DP06771,Kiran R,Delhi,Scooter,Full-time,3.97,Y
DP02501,Santosh T,Bengaluru,Bike,Full-time,4.52,Y
DP07912,Rahul J,Pune,Cycle,Full-time,4.44,N
DP13165,Arjun R,Bengaluru,Scooter,Contract,3.95,Y
DP14573,Kiran Y,Kolkata,Bike,Contract,3.68,Y
DP04339,Arjun X,Kolkata,Bike,Full-time,4.81,Y
DP11366,Amit U,Kolkata,Bike,Contract,3.93,Y
DP06070,Kiran R,Mumbai,Bike,Full-time,3.87,Y
DP06145,Pooja L,Kolkata,Scooter,Part-time,4.24,Y
DP14204,Pooja O,Kolkata,Scooter,Full-time,3.69,Y
DP06688,Ananya Q,Hyderabad,Bike,Full-time,3.63,Y
DP11070,Santosh D,Mumbai,Scooter,Full-time,4.22,Y
DP11101,Ravi B,Pune,Scooter,Full-time,4.52,Y
DP13029,Rakesh I,Delhi,Bike,Part-time,4.0,Y
DP01600,Santosh A,Ahmedabad,Car,Full-time,4.09,N
DP00756,Shreya D,Bengaluru,Bike,Full-time,3.98,N
DP07987,Priya L,Bengaluru,Cycle,Part-time,4.06,N
DP00932,Neha Y,Delhi,Cycle,Full-time,3.75,Y
DP14432,Vikas Y,Delhi,Scooter,Contract,4.08,Y
DP14625,Neha B,Bengaluru,Bike,Part-time,4.2,Y
DP14213,Santosh G,Delhi,Cycle,Part-time,3.97,Y
DP14539,Amit U,Bengaluru,Bike,Part-time,4.04,Y
DP10311,Shreya E,Ahmedabad,Cycle,Full-time,4.53,Y
DP08751,Suresh L,Pune,Bike,Full-time,4.28,Y
DP03863,Nikhil W,Delhi,Scooter,Contract,4.92,Y
DP06234,Suresh R,Hyderabad,Bike,Contract,4.63,Y
DP02584,Pooja C,Bengaluru,Cycle,Contract,4.0,Y
DP06011,Nikhil R,Chennai,Cycle,Part-time,4.68,Y
DP09016,Manoj Z,Bengaluru,Bike,Part-time,4.15,N
DP08214,Amit C,Kolkata,Bike,Full-time,4.14,Y
DP11966,Neha H,Hyderabad,Bike,Part-time,3.98,Y
DP10926,Deepak J,Mumbai,Bike,Contract,4.01,Y
DP09948,Sneha K,Bengaluru,Bike,Full-time,3.93,Y
DP03905,Manoj P,Mumbai,Scooter,Full-time,4.01,N
DP14911,Neha H,Chennai,Cycle,Part-time,4.55,N
DP12283,Shreya T,Bengaluru,Bike,Contract,3.78,Y
DP02767,Sneha R,Mumbai,Bike,Full-time,4.13,N
DP08766,Nikhil G,Bengaluru,Bike,Part-time,4.16,N
DP02102,Neha Q,Bengaluru,Scooter,Part-time,4.35,Y
DP12141,Divya T,Ahmedabad,Scooter,Full-time,4.14,Y
DP01545,Pooja P,Bengaluru,Cycle,Full-time,4.39,Y
DP03413,Shreya S,Bengaluru,Bike,Full-time,3.95,Y
DP03133,Priya C,Bengaluru,Cycle,Full-time,4.25,Y
DP11339,Divya W,Bengaluru,Bike,Full-time,4.79,Y
DP10894,Ravi M,Pune,Scooter,Part-time,3.77,Y
DP05194,Arjun V,Pune,Scooter,Part-time,4.33,Y
DP00847,Rakesh K,Bengaluru,Scooter,Full-time,4.43,Y
DP08224,Kiran P,Bengaluru,Bike,Part-time,4.11,Y
DP02253,Arjun W,Bengaluru,Car,Full-time,4.65,Y
DP12116,Neha I,Delhi,Cycle,Contract,4.17,Y
DP09014,Ravi X,Bengaluru,Scooter,Full-time,3.57,Y
DP08002,Amit K,Chennai,Scooter,Full-time,4.17,Y
DP12357,Nikhil L,Bengaluru,Scooter,Contract,4.42,Y
DP09024,Sneha C,Bengaluru,Scooter,Contract,4.48,Y
DP09703,Santosh Z,Pune,Scooter,Contract,3.94,N
DP03487,Ananya U,Delhi,Bike,Full-time,4.46,N
DP14814,Nikhil Y,Kolkata,Scooter,Full-time,4.08,Y
DP10954,Ananya W,Mumbai,Bike,Part-time,3.89,Y
DP06478,Santosh N,Hyderabad,Scooter,Full-time,3.88,Y
DP00625,Ravi J,Chennai,Scooter,Full-time,3.75,Y
DP14763,Shreya H,Bengaluru,Scooter,Contract,3.85,Y
DP01635,Kiran K,Delhi,Scooter,Contract,4.51,N
DP02367,Priya B,Mumbai,Scooter,Part-time,4.2,Y
DP11641,Ravi O,Bengaluru,Car,Full-time,3.89,N
DP05386,Amit I,Mumbai,Bike,Full-time,3.97,Y
DP01310,Meena S,Bengaluru,Bike,Full-time,3.66,Y
DP06455,Rakesh Y,Hyderabad,Scooter,Full-time,4.21,Y
DP01990,Nikhil H,Chennai,Bike,Part-time,4.16,Y
DP14848,Ananya A,Hyderabad,Scooter,Full-time,3.88,N
DP07266,Nikhil A,Mumbai,Bike,Contract,4.57,Y
DP04505,Meena I,Bengaluru,Bike,Full-time,4.28,Y
DP08094,Suresh K,Kolkata,Scooter,Full-time,4.35,Y
DP10461,Santosh Z,Delhi,Scooter,Contract,4.47,Y
DP01207,Neha K,Delhi,Bike,Full-time,4.33,Y
DP09435,Vikas Z,Hyderabad,Scooter,Part-time,4.12,Y
DP01863,Ravi B,Bengaluru,Bike,Full-time,4.12,Y
DP01244,Ravi S,Pune,Scooter,Full-time,4.04,Y
DP03767,Ravi S,Mumbai,Scooter,Contract,4.19,Y
DP00480,Rakesh K,Mumbai,Bike,Part-time,4.36,Y
DP11951,Santosh Y,Delhi,Scooter,Part-time,4.37,Y
DP12948,Ananya B,Mumbai,Cycle,Full-time,3.96,N
DP05028,Divya Z,Chennai,Scooter,Contract,4.11,Y
DP10303,Shreya R,Ahmedabad,Scooter,Full-time,4.13,Y
DP11083,Sneha A,Bengaluru,Bike,Part-time,4.61,Y
DP06187,Sneha A,Delhi,Bike,Full-time,4.7,Y
DP14127,Sneha U,Mumbai,Bike,Part-time,4.39,Y
DP12290,Shreya M,Bengaluru,Bike,Part-time,4.08,Y
DP12761,Arjun W,Chennai,Bike,Full-time,4.01,N
DP09081,Neha M,Bengaluru,Scooter,Full-time,4.25,Y
DP09342,Rahul F,Chennai,Scooter,Part-time,3.81,Y
DP02036,Suresh N,Bengaluru,Cycle,Part-time,4.18,Y
DP05270,Santosh M,Pune,Bike,Part-time,3.59,Y
DP00249,Sneha T,Kolkata,Bike,Full-time,4.52,Y
DP00840,Pooja B,Pune,Scooter,Full-time,3.76,Y
DP10672,Rakesh Y,Mumbai,Bike,Part-time,4.73,Y
DP06260,Suresh P,Delhi,Bike,Full-time,4.37,N
DP10441,Santosh U,Mumbai,Cycle,Full-time,4.44,Y
DP11562,Vikas M,Pune,Cycle,Full-time,4.06,Y
DP02115,Sneha R,Kolkata,Bike,Full-time,4.11,Y
DP04780,Shreya B,Chennai,Cycle,Part-time,4.36,Y
DP01148,Suresh P,Bengaluru,Bike,Full-time,4.3,N
DP10663,Meena S,Bengaluru,Scooter,Part-time,4.52,Y
DP03887,Ravi K,Kolkata,Scooter,Full-time,4.18,Y
DP12889,Ravi B,Mumbai,Car,Full-time,4.18,Y
DP05300,Arjun P,Bengaluru,Bike,Full-time,3.48,Y
DP04164,Priya Y,Hyderabad,Scooter,Full-time,3.69,Y
DP14272,Pooja N,Chennai,Bike,Full-time,3.86,Y
DP11904,Deepak L,Bengaluru,Bike,Full-time,4.14,N
DP12129,Deepak Q,Bengaluru,Bike,Contract,4.4,Y
DP04353,Santosh P,Mumbai,Cycle,Part-time,4.3,Y
DP14877,Nikhil Y,Mumbai,Cycle,Full-time,4.02,Y
DP09782,Ananya K,Delhi,Cycle,Full-time,4.3,Y
DP08042,Santosh Z,Delhi,Cycle,Full-time,4.24,N
DP08800,Ravi E,Delhi,Scooter,Contract,3.97,Y
DP14524,Manoj P,Ahmedabad,Scooter,Part-time,4.12,Y
DP00229,Rahul O,Bengaluru,Bike,Part-time,3.67,Y
DP14997,Shreya N,Chennai,Scooter,Part-time,4.31,Y
DP08994,Meena U,Delhi,Scooter,Full-time,4.31,Y
DP05187,Suresh V,Delhi,Car,Full-time,4.06,Y
DP03955,Sneha B,Bengaluru,Cycle,Full-time,3.76,N
DP02602,Rakesh A,Delhi,Cycle,Part-time,3.99,Y
DP05239,Santosh P,Bengaluru,Scooter,Part-time,4.21,N
DP01832,Santosh J,Bengaluru,Bike,Part-time,3.86,Y
DP13471,Shreya B,Chennai,Scooter,Full-time,4.56,Y
DP14678,Divya F,Chennai,Scooter,Full-time,4.47,Y
DP00568,Pooja H,Bengaluru,Scooter,Full-time,4.19,Y
DP03895,Manoj Z,Mumbai,Bike,Part-time,4.39,N
DP05328,Deepak V,Bengaluru,Cycle,Part-time,4.19,Y
DP01183,Manoj D,Pune,Scooter,Contract,3.75,Y
DP00004,Shreya D,Mumbai,Scooter,Contract,3.93,Y
DP10804,Arjun E,Bengaluru,Cycle,Full-time,4.49,Y
DP10015,Sneha A,Pune,Scooter,Part-time,3.8,Y
DP04937,Rahul X,Mumbai,Cycle,Full-time,4.91,Y
DP09366,Sneha F,Kolkata,Scooter,Full-time,4.18,N
DP06687,Manoj H,Bengaluru,Scooter,Contract,4.3,Y
DP08281,Arjun Z,Mumbai,Bike,Full-time,4.58,N
DP07704,Rahul X,Bengaluru,Scooter,Part-time,4.4,Y
DP09821,Nikhil E,Bengaluru,Bike,Part-time,3.84,Y
DP09468,Priya A,Ahmedabad,Scooter,Full-time,4.17,N
DP13925,Santosh Q,Bengaluru,Bike,Full-time,4.11,Y
DP11281,Rahul E,Mumbai,Bike,Full-time,3.84,Y
DP03374,Manoj H,Chennai,Scooter,Contract,4.39,Y
DP06171,Ravi P,Hyderabad,Bike,Contract,4.15,Y
DP09272,Manoj Y,Ahmedabad,Scooter,Full-time,4.02,Y
DP06185,Priya G,Kolkata,Cycle,Full-time,4.37,Y
DP07114,Neha J,Ahmedabad,Bike,Full-time,3.93,Y
DP09798,Rakesh W,Ahmedabad,Scooter,Part-time,3.58,Y
DP02572,Arjun J,Kolkata,Cycle,Full-time,4.26,Y
DP13258,Vikas D,Pune,Bike,Full-time,4.62,Y
DP00434,Amit Q,Delhi,Bike,Part-time,4.26,Y
DP02056,Amit O,Chennai,Cycle,Contract,3.55,N
DP07435,Divya A,Chennai,Scooter,Part-time,4.26,Y
DP10084,Meena K,Hyderabad,Bike,Contract,4.3,Y
DP11209,Neha A,Chennai,Bike,Contract,4.21,Y
DP06708,Rakesh X,Delhi,Bike,Full-time,4.43,Y
DP04892,Meena R,Mumbai,Bike,Part-time,3.74,Y
DP05196,Sneha K,Pune,Scooter,Part-time,4.3,Y
DP06821,Shreya Y,Mumbai,Cycle,Contract,4.38,Y
DP01369,Vikas G,Delhi,Scooter,Full-time,3.29,N
DP08970,Manoj K,Ahmedabad,Bike,Full-time,3.92,N
DP05810,Deepak B,Bengaluru,Scooter,Part-time,4.36,Y
DP08292,Deepak Q,Delhi,Bike,Full-time,3.87,Y
DP13604,Rahul P,Kolkata,Bike,Full-time,3.85,Y
DP11492,Amit C,Chennai,Scooter,Full-time,3.81,Y
DP12115,Divya N,Chennai,Bike,Contract,3.85,Y
DP07147,Divya P,Delhi,Car,Full-time,4.25,Y
DP07259,Sneha M,Mumbai,Bike,Full-time,4.28,Y
DP14125,Shreya R,Hyderabad,Scooter,Full-time,3.93,Y
DP02823,Pooja H,Mumbai,Bike,Part-time,4.82,Y
DP05861,Sneha F,Bengaluru,Bike,Part-time,3.83,N
DP14035,Kiran P,Bengaluru,Cycle,Full-time,4.48,Y
DP11781,Nikhil E,Pune,Cycle,Part-time,4.61,Y
DP05595,Suresh C,Hyderabad,Scooter,Full-time,4.27,Y
DP12705,Sneha S,Bengaluru,Scooter,Part-time,4.05,Y
DP05118,Sneha B,Mumbai,Scooter,Full-time,4.35,N
DP10431,Shreya L,Bengaluru,Bike,Full-time,3.96,Y
DP08898,Neha W,Mumbai,Car,Full-time,3.86,N
DP00136,Shreya G,Chennai,Bike,Full-time,4.29,Y
DP08435,Santosh Q,Kolkata,Bike,Full-time,4.13,N
DP03720,Shreya Q,Delhi,Bike,Part-time,4.42,Y
DP10627,Meena W,Bengaluru,Scooter,Full-time,4.16,Y
DP10419,Arjun S,Delhi,Scooter,Part-time,4.4,Y
DP11484,Rahul G,Pune,Bike,Full-time,4.24,Y
DP13147,Vikas K,Bengaluru,Bike,Contract,4.26,Y
DP13266,Priya O,Delhi,Scooter,Full-time,4.22,Y
DP02839,Deepak V,Ahmedabad,Scooter,Full-time,4.43,Y
DP09581,Neha T,Pune,Scooter,Contract,4.51,Y
DP00555,Santosh P,Pune,Bike,Part-time,4.35,Y
DP09597,Suresh W,Mumbai,Cycle,Full-time,4.42,Y
DP01388,Shreya A,Delhi,Cycle,Full-time,3.87,N
DP08171,Pooja I,Pune,Scooter,Full-time,3.89,Y
DP11302,Manoj U,Ahmedabad,Scooter,Part-time,4.62,Y
DP06062,Meena P,Ahmedabad,Cycle,Part-time,3.61,Y
DP13870,Ravi S,Ahmedabad,Scooter,Full-time,4.01,Y
DP03164,Nikhil R,Delhi,Bike,Full-time,4.23,Y
DP08512,Neha W,Pune,Bike,Part-time,4.01,Y
