,DELIVERY_PARTNER_ID,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
4074,DP04075,Ravi B,Mumbai,Cycle,Part-time,4.02,Y
4075,DP04076,Manoj T,Kolkata,Scooter,Part-time,4.14,N
4076,DP04077,Manoj J,Mumbai,Bike,Part-time,4.18,Y
4077,DP04078,Kiran I,Delhi,Scooter,Part-time,4.54,Y
4078,DP04079,Pooja I,Kolkata,Bike,Full-time,4.29,Y
4079,DP04080,Ananya H,Kolkata,Cycle,Full-time,3.99,N
4080,DP04081,Suresh A,Mumbai,Bike,Contract,4.06,Y
4081,DP04082,Divya D,Bengaluru,Scooter,Part-time,4.14,Y
4082,DP04083,Vikas G,Pune,Cycle,Part-time,3.85,N
4083,DP04084,Nikhil L,Delhi,Car,Full-time,4.36,Y
4084,DP04085,Santosh M,Hyderabad,Scooter,Full-time,3.65,Y
4085,DP04086,Ravi B,Mumbai,Cycle,Full-time,4.17,Y
4086,DP04087,Suresh L,Bengaluru,Scooter,Full-time,3.77,Y
4087,DP04088,Neha O,Ahmedabad,Bike,Full-time,4.2,Y
4088,DP04089,Arjun B,Bengaluru,Bike,Full-time,4.21,Y
4089,DP04090,Rahul C,Delhi,Scooter,Part-time,3.64,Y
4090,DP04091,Amit A,Kolkata,Bike,Full-time,4.12,Y
4091,DP04092,Divya D,Ahmedabad,Scooter,Part-time,4.79,N
4092,DP04093,Ananya L,Hyderabad,Scooter,Full-time,4.67,N
4093,DP04094,Pooja C,Bengaluru,Scooter,Contract,4.2,N
4094,DP04095,Rakesh E,Bengaluru,Cycle,Full-time,4.26,N
4095,DP04096,Meena K,Chennai,Scooter,Contract,4.83,Y
4096,DP04097,Shreya G,Bengaluru,Bike,Full-time,3.95,Y
4097,DP04098,Rakesh O,Ahmedabad,Cycle,Full-time,4.19,Y
4098,DP04099,Rakesh N,Kolkata,Scooter,Full-time,4.08,Y
4099,DP04100,Amit X,Mumbai,Scooter,Full-time,4.79,Y
4100,DP04101,Priya L,Bengaluru,Scooter,Part-time,4.92,Y
4101,DP04102,Priya Y,Chennai,Cycle,Contract,4.05,Y
4102,DP04103,Pooja K,Bengaluru,Cycle,Full-time,4.18,Y
4103,DP04104,Arjun H,Ahmedabad,Scooter,Full-time,4.71,Y
4104,DP04105,Kiran T,Bengaluru,Cycle,Part-time,4.21,Y
4105,DP04106,Pooja H,Ahmedabad,Scooter,Full-time,4.04,Y
4106,DP04107,Deepak T,Kolkata,Bike,Full-time,4.57,N
4107,DP04108,Vikas S,Bengaluru,Scooter,Full-time,4.17,Y
4108,DP04109,Manoj C,Kolkata,Cycle,Full-time,3.73,Y
4109,DP04110,Kiran D,Chennai,Bike,Part-time,4.04,Y
4110,DP04111,Kiran Y,Delhi,Scooter,Contract,3.91,Y
4111,DP04112,Kiran C,Delhi,Cycle,Contract,3.89,Y
4112,DP04113,Meena N,Pune,Cycle,Full-time,4.31,Y
4113,DP04114,Amit Z,Kolkata,Scooter,Part-time,3.57,Y
4114,DP04115,Santosh J,Bengaluru,Cycle,Full-time,4.28,Y
4115,DP04116,Vikas H,Bengaluru,Scooter,Part-time,3.62,Y
4116,DP04117,Divya P,Bengaluru,Cycle,Part-time,4.78,Y
4117,DP04118,Pooja Y,Pune,Bike,Part-time,4.05,Y
4118,DP04119,Manoj L,Ahmedabad,Bike,Full-time,3.97,Y
4119,DP04120,Kiran F,Pune,Bike,Full-time,3.62,Y
4120,DP04121,Divya N,Delhi,Bike,Contract,4.49,Y
4121,DP04122,Divya P,Kolkata,Scooter,Part-time,4.27,N
4122,DP04123,Shreya B,Bengaluru,Scooter,Full-time,4.73,Y
4123,DP04124,Shreya H,Ahmedabad,Cycle,Contract,4.23,Y
4124,DP04125,Meena P,Bengaluru,Cycle,Full-time,4.44,Y
4125,DP04126,Kiran V,Pune,Scooter,Full-time,4.09,Y
4126,DP04127,Ravi A,Mumbai,Bike,Contract,4.17,Y
4127,DP04128,Amit O,Bengaluru,Scooter,Full-time,4.59,Y
4128,DP04129,Priya A,Delhi,Scooter,Full-time,3.92,N
4129,DP04130,Deepak K,Chennai,Bike,Part-time,4.37,Y
4130,DP04131,Nikhil J,Bengaluru,Bike,Full-time,4.57,N
4131,DP04132,Sneha T,Pune,Bike,Full-time,4.32,Y
4132,DP04133,Arjun F,Kolkata,Bike,Contract,3.44,Y
4133,DP04134,Deepak M,Bengaluru,Bike,Full-time,3.81,Y
4134,DP04135,Kiran F,Bengaluru,Scooter,Contract,4.32,Y
4135,DP04136,Priya E,Delhi,Scooter,Full-time,3.98,Y
4136,DP04137,Ananya R,Mumbai,Bike,Full-time,4.27,Y
4137,DP04138,Deepak D,Hyderabad,Bike,Contract,4.45,Y
4138,DP04139,Ananya R,Pune,Scooter,Full-time,4.27,Y
4139,DP04140,Neha E,Hyderabad,Cycle,Full-time,3.91,Y
4140,DP04141,Manoj I,Chennai,Bike,Contract,4.42,N
4141,DP04142,Ananya X,Mumbai,Scooter,Part-time,4.15,Y
4142,DP04143,Vikas G,Bengaluru,Bike,Contract,4.53,N
4143,DP04144,Rahul R,Bengaluru,Cycle,Part-time,4.62,Y
4144,DP04145,Shreya W,Pune,Scooter,Full-time,4.79,Y
4145,DP04146,Santosh P,Delhi,Scooter,Part-time,3.8,Y
4146,DP04147,Manoj O,Hyderabad,Scooter,Contract,4.62,Y
4147,DP04148,Priya D,Ahmedabad,Bike,Part-time,4.5,Y
4148,DP04149,Divya G,Delhi,Bike,Contract,4.14,Y
4149,DP04150,Santosh W,Hyderabad,Cycle,Full-time,3.92,Y
4150,DP04151,Shreya K,Ahmedabad,Cycle,Full-time,4.31,N
4151,DP04152,Divya U,Hyderabad,Bike,Contract,4.7,Y
4152,DP04153,Ravi S,Bengaluru,Bike,Contract,4.57,Y
4153,DP04154,Rakesh V,Chennai,Bike,Full-time,4.02,Y
4154,DP04155,Divya U,Bengaluru,Scooter,Contract,4.13,Y
4155,DP04156,Priya S,Hyderabad,Bike,Contract,4.65,Y
4156,DP04157,Shreya N,Bengaluru,Scooter,Part-time,4.02,Y
4157,DP04158,Vikas X,Chennai,Bike,Full-time,3.9,Y
4158,DP04159,Meena D,Bengaluru,Bike,Full-time,4.5,Y
4159,DP04160,Suresh P,Mumbai,Cycle,Full-time,4.06,Y
4160,DP04161,Divya T,Ahmedabad,Bike,Part-time,3.93,N
4161,DP04162,Rahul R,Bengaluru,Scooter,Full-time,4.16,N
4162,DP04163,Neha G,Pune,Bike,Part-time,4.24,Y
4163,DP04164,Priya Y,Hyderabad,Scooter,Full-time,3.69,Y
4164,DP04165,Santosh B,Bengaluru,Cycle,Full-time,4.52,Y
4165,DP04166,Amit Z,Chennai,Bike,Full-time,4.17,Y
4166,DP04167,Kiran F,Bengaluru,Car,Full-time,4.18,Y
4167,DP04168,Amit M,Bengaluru,Scooter,Full-time,4.02,Y
4168,DP04169,Manoj B,Bengaluru,Scooter,Part-time,4.2,Y
4169,DP04170,Suresh D,Hyderabad,Bike,Part-time,4.1,Y
4170,DP04171,Rakesh L,Chennai,Scooter,Full-time,4.53,Y
4171,DP04172,Nikhil O,Delhi,Bike,Full-time,4.27,N
4172,DP04173,Suresh E,Hyderabad,Cycle,Contract,4.17,Y
4173,DP04174,Neha M,Delhi,Bike,Full-time,3.92,Y
4174,DP04175,Pooja P,Bengaluru,Bike,Part-time,4.61,Y
4175,DP04176,Shreya P,Mumbai,Scooter,Full-time,4.24,Y
4176,DP04177,Meena S,Delhi,Scooter,Part-time,4.14,Y
4177,DP04178,Sneha N,Bengaluru,Bike,Contract,3.73,Y
4178,DP04179,Pooja B,Kolkata,Scooter,Full-time,4.75,Y
4179,DP04180,Ananya Q,Mumbai,Cycle,Part-time,3.83,Y
4180,DP04181,Santosh R,Mumbai,Cycle,Full-time,4.25,Y
4181,DP04182,Priya S,Bengaluru,Bike,Contract,4.39,Y
4182,DP04183,Santosh H,Delhi,Cycle,Full-time,3.8,N
4183,DP04184,Amit O,Delhi,Cycle,Full-time,4.04,Y
4184,DP04185,Amit L,Pune,Scooter,Full-time,4.05,Y
4185,DP04186,Vikas B,Ahmedabad,Bike,Full-time,4.39,Y
4186,DP04187,Arjun Z,Delhi,Scooter,Contract,4.5,Y
4187,DP04188,Priya O,Ahmedabad,Bike,Full-time,4.31,Y
4188,DP04189,Ananya T,Hyderabad,Bike,Full-time,3.77,Y
4189,DP04190,Kiran K,Bengaluru,Scooter,Part-time,3.99,Y
4190,DP04191,Nikhil L,Chennai,Bike,Contract,4.2,Y
4191,DP04192,Amit Y,Delhi,Car,Full-time,4.13,Y
4192,DP04193,Ananya F,Ahmedabad,Scooter,Part-time,4.41,Y
4193,DP04194,Meena L,Ahmedabad,Bike,Part-time,3.6,Y
4194,DP04195,Santosh B,Kolkata,Scooter,Full-time,4.36,Y
4195,DP04196,Kiran C,Kolkata,Bike,Part-time,4.53,Y
4196,DP04197,Manoj W,Delhi,Bike,Full-time,4.15,Y
4197,DP04198,Kiran R,Kolkata,Bike,Part-time,4.22,Y
4198,DP04199,Pooja L,Pune,Bike,Full-time,4.56,Y
4199,DP04200,Suresh M,Bengaluru,Bike,Full-time,4.56,Y
4200,DP04201,Amit U,Ahmedabad,Bike,Contract,4.32,Y
4201,DP04202,Suresh G,Bengaluru,Bike,Contract,4.64,N
4202,DP04203,Arjun R,Mumbai,Bike,Contract,4.5,Y
4203,DP04204,Amit K,Ahmedabad,Cycle,Full-time,4.49,Y
4204,DP04205,Suresh K,Chennai,Scooter,Full-time,4.05,Y
4205,DP04206,Arjun L,Mumbai,Cycle,Part-time,4.19,Y
4206,DP04207,Kiran T,Kolkata,Scooter,Full-time,4.29,Y
4207,DP04208,Kiran A,Bengaluru,Bike,Full-time,4.16,Y
4208,DP04209,Sneha M,Bengaluru,Scooter,Full-time,4.25,Y
4209,DP04210,Nikhil O,Delhi,Cycle,Full-time,3.83,Y
4210,DP04211,Shreya S,Delhi,Bike,Full-time,4.47,Y
4211,DP04212,Shreya F,Delhi,Scooter,Part-time,3.6,Y
4212,DP04213,Suresh C,Bengaluru,Cycle,Full-time,4.4,Y
4213,DP04214,Rahul I,Bengaluru,Scooter,Full-time,4.24,Y
4214,DP04215,Rakesh A,Chennai,Cycle,Contract,4.34,Y
4215,DP04216,Shreya Z,Bengaluru,Scooter,Part-time,4.33,Y
4216,DP04217,Ananya N,Hyderabad,Cycle,Full-time,3.86,Y
4217,DP04218,Divya K,Hyderabad,Bike,Full-time,4.63,Y
4218,DP04219,Arjun O,Delhi,Scooter,Part-time,3.95,Y
4219,DP04220,Vikas A,Chennai,Scooter,Full-time,4.48,Y
4220,DP04221,Amit D,Mumbai,Bike,Full-time,4.16,Y
4221,DP04222,Rahul G,Hyderabad,Scooter,Full-time,4.08,Y
4222,DP04223,Rakesh H,Ahmedabad,Bike,Part-time,3.87,Y
4223,DP04224,Kiran I,Bengaluru,Bike,Full-time,4.43,Y
4224,DP04225,Ananya B,Bengaluru,Scooter,Part-time,4.43,Y
4225,DP04226,Neha Z,Bengaluru,Bike,Part-time,4.69,Y
4226,DP04227,Rakesh J,Mumbai,Scooter,Full-time,4.56,Y
4227,DP04228,Shreya A,Mumbai,Scooter,Full-time,4.43,Y
4228,DP04229,Divya V,Pune,Bike,Full-time,4.08,Y
4229,DP04230,Kiran Q,Delhi,Bike,Part-time,4.2,Y
4230,DP04231,Kiran X,Delhi,Car,Contract,4.36,Y
4231,DP04232,Sneha B,Chennai,Bike,Part-time,4.27,Y
4232,DP04233,Pooja G,Kolkata,Car,Full-time,4.01,Y
4233,DP04234,Vikas A,Delhi,Bike,Contract,4.35,Y
4234,DP04235,Ananya Z,Pune,Bike,Full-time,4.58,Y
4235,DP04236,Sneha F,Bengaluru,Scooter,Contract,4.28,Y
4236,DP04237,Kiran P,Delhi,Scooter,Full-time,4.27,Y
4237,DP04238,Priya H,Chennai,Scooter,Full-time,4.76,N
4238,DP04239,Neha O,Ahmedabad,Scooter,Part-time,4.45,N
4239,DP04240,Rahul J,Bengaluru,Bike,Full-time,3.73,Y
4240,DP04241,Pooja O,Chennai,Scooter,Full-time,4.28,Y
4241,DP04242,Neha B,Bengaluru,Scooter,Contract,4.3,Y
4242,DP04243,Rahul Y,Bengaluru,Bike,Contract,4.28,Y
4243,DP04244,Priya D,Bengaluru,Scooter,Contract,3.71,Y
4244,DP04245,Amit W,Pune,Cycle,Part-time,4.22,Y
4245,DP04246,Manoj D,Bengaluru,Scooter,Full-time,3.82,Y
4246,DP04247,Vikas X,Bengaluru,Bike,Full-time,3.62,Y
4247,DP04248,Rahul X,Delhi,Bike,Part-time,4.37,Y
4248,DP04249,Amit Q,Delhi,Scooter,Contract,4.11,Y
4249,DP04250,Kiran F,Bengaluru,Scooter,Full-time,4.51,N
4250,DP04251,Nikhil J,Pune,Bike,Part-time,4.13,Y
4251,DP04252,Santosh O,Hyderabad,Scooter,Part-time,3.85,Y
4252,DP04253,Meena A,Mumbai,Scooter,Part-time,3.75,Y
4253,DP04254,Santosh J,Bengaluru,Scooter,Full-time,4.1,Y
4254,DP04255,Suresh X,Mumbai,Scooter,Part-time,3.89,Y
4255,DP04256,Ravi U,Mumbai,Bike,Contract,4.75,N
4256,DP04257,Rakesh C,Bengaluru,Car,Full-time,4.39,Y
4257,DP04258,Suresh U,Kolkata,Bike,Full-time,4.0,Y
4258,DP04259,Ananya U,Bengaluru,Cycle,Part-time,4.47,Y
4259,DP04260,Ananya X,Hyderabad,Bike,Contract,3.82,N
4260,DP04261,Shreya A,Mumbai,Scooter,Part-time,3.97,Y
4261,DP04262,Neha N,Bengaluru,Bike,Contract,4.24,Y
4262,DP04263,Kiran B,Kolkata,Scooter,Full-time,4.05,Y
4263,DP04264,Divya O,Bengaluru,Car,Full-time,4.26,Y
4264,DP04265,Divya A,Mumbai,Bike,Full-time,3.87,Y
4265,DP04266,Pooja X,Mumbai,Bike,Full-time,3.84,Y
4266,DP04267,Santosh P,Ahmedabad,Scooter,Full-time,4.41,Y
4267,DP04268,Manoj B,Kolkata,Bike,Full-time,3.99,Y
4268,DP04269,Kiran O,Kolkata,Scooter,Full-time,4.5,N
4269,DP04270,Santosh E,Bengaluru,Bike,Contract,3.7,Y
4270,DP04271,Priya A,Chennai,Bike,Full-time,4.08,Y
4271,DP04272,Divya O,Hyderabad,Scooter,Full-time,4.43,Y
4272,DP04273,Nikhil H,Pune,Scooter,Full-time,4.13,Y
4273,DP04274,Nikhil R,Mumbai,Scooter,Full-time,4.35,Y
4274,DP04275,Rahul J,Hyderabad,Bike,Full-time,4.29,Y
4275,DP04276,Ravi W,Mumbai,Scooter,Part-time,4.51,Y
4276,DP04277,Priya H,Delhi,Cycle,Part-time,4.2,Y
4277,DP04278,Suresh L,Mumbai,Bike,Contract,4.0,Y
4278,DP04279,Nikhil N,Kolkata,Scooter,Full-time,4.31,Y
4279,DP04280,Ananya G,Pune,Bike,Part-time,3.69,Y
4280,DP04281,Rakesh X,Delhi,Cycle,Contract,4.31,Y
4281,DP04282,Rahul T,Kolkata,Scooter,Full-time,4.2,Y
4282,DP04283,Ananya H,Delhi,Cycle,Contract,3.84,N
4283,DP04284,Neha V,Chennai,Bike,Part-time,4.85,Y
4284,DP04285,Ravi I,Hyderabad,Cycle,Full-time,4.61,Y
4285,DP04286,Vikas G,Hyderabad,Scooter,Full-time,3.87,Y
4286,DP04287,Meena Y,Ahmedabad,Bike,Part-time,4.68,N
4287,DP04288,Arjun K,Pune,Bike,Part-time,4.06,Y
4288,DP04289,Arjun X,Mumbai,Scooter,Contract,4.41,Y
4289,DP04290,Kiran D,Pune,Car,Full-time,3.46,N
4290,DP04291,Divya W,Kolkata,Scooter,Part-time,4.23,N
4291,DP04292,Rahul S,Delhi,Scooter,Full-time,3.94,Y
4292,DP04293,Vikas T,Mumbai,Scooter,Full-time,4.08,Y
4293,DP04294,Suresh J,Hyderabad,Bike,Contract,4.56,Y
4294,DP04295,Vikas G,Mumbai,Scooter,Full-time,4.01,Y
4295,DP04296,Meena L,Hyderabad,Cycle,Part-time,4.53,Y
4296,DP04297,Pooja I,Bengaluru,Bike,Part-time,4.17,N
4297,DP04298,Vikas X,Kolkata,Car,Full-time,4.75,N
4298,DP04299,Pooja H,Bengaluru,Bike,Full-time,4.26,Y
4299,DP04300,Manoj H,Hyderabad,Bike,Full-time,4.33,N
4300,DP04301,Meena V,Mumbai,Cycle,Part-time,4.56,Y
4301,DP04302,Arjun O,Mumbai,Car,Full-time,4.39,Y
4302,DP04303,Priya K,Bengaluru,Bike,Full-time,4.12,Y
4303,DP04304,Amit F,Kolkata,Scooter,Full-time,3.96,Y
4304,DP04305,Meena N,Delhi,Bike,Part-time,4.53,N
4305,DP04306,Suresh B,Chennai,Scooter,Part-time,4.18,Y
4306,DP04307,Amit V,Bengaluru,Bike,Contract,4.46,Y
4307,DP04308,Arjun F,Bengaluru,Scooter,Full-time,4.36,Y
4308,DP04309,Suresh U,Chennai,Scooter,Full-time,4.05,Y
4309,DP04310,Pooja V,Ahmedabad,Cycle,Full-time,4.13,Y
4310,DP04311,Neha T,Chennai,Scooter,Full-time,3.92,Y
4311,DP04312,Santosh U,Mumbai,Scooter,Contract,4.17,Y
4312,DP04313,Shreya Z,Bengaluru,Scooter,Part-time,4.29,N
4313,DP04314,Divya S,Hyderabad,Bike,Contract,4.64,Y
4314,DP04315,Ravi N,Kolkata,Cycle,Contract,4.19,Y
4315,DP04316,Kiran O,Chennai,Bike,Full-time,4.49,N
4316,DP04317,Divya G,Bengaluru,Scooter,Full-time,3.99,Y
4317,DP04318,Nikhil A,Ahmedabad,Scooter,Full-time,4.19,Y
4318,DP04319,Shreya Y,Hyderabad,Bike,Full-time,4.32,Y
4319,DP04320,Suresh N,Mumbai,Bike,Full-time,4.21,Y
4320,DP04321,Ravi Q,Mumbai,Car,Full-time,3.96,Y
4321,DP04322,Kiran L,Bengaluru,Car,Full-time,4.53,Y
4322,DP04323,Manoj H,Delhi,Cycle,Contract,4.09,Y
4323,DP04324,Kiran U,Mumbai,Cycle,Part-time,4.08,Y
4324,DP04325,Nikhil X,Pune,Bike,Contract,4.81,Y
4325,DP04326,Amit U,Chennai,Car,Full-time,3.99,N
4326,DP04327,Amit P,Pune,Scooter,Contract,3.84,Y
4327,DP04328,Kiran W,Mumbai,Scooter,Contract,4.26,Y
4328,DP04329,Neha K,Chennai,Bike,Part-time,4.37,Y
4329,DP04330,Rakesh X,Hyderabad,Scooter,Contract,4.18,Y
4330,DP04331,Rahul Z,Bengaluru,Scooter,Part-time,4.68,Y
4331,DP04332,Nikhil N,Mumbai,Bike,Part-time,5.0,Y
4332,DP04333,Divya E,Kolkata,Scooter,Part-time,4.35,Y
4333,DP04334,Priya M,Mumbai,Car,Full-time,4.48,Y
4334,DP04335,Nikhil B,Kolkata,Scooter,Full-time,4.47,N
4335,DP04336,Rakesh H,Kolkata,Bike,Part-time,4.15,Y
4336,DP04337,Vikas H,Delhi,Scooter,Contract,3.89,Y
4337,DP04338,Divya H,Mumbai,Scooter,Part-time,4.35,Y
4338,DP04339,Arjun X,Kolkata,Bike,Full-time,4.81,Y
4339,DP04340,Ravi G,Mumbai,Bike,Full-time,4.15,Y
4340,DP04341,Pooja O,Delhi,Bike,Part-time,3.75,Y
4341,DP04342,Shreya F,Kolkata,Bike,Full-time,4.16,Y
4342,DP04343,Amit H,Delhi,Scooter,Part-time,3.88,Y
4343,DP04344,Pooja U,Pune,Scooter,Part-time,3.99,Y
4344,DP04345,Divya R,Pune,Bike,Contract,4.42,Y
4345,DP04346,Sneha U,Mumbai,Scooter,Contract,4.38,Y
4346,DP04347,Rahul E,Pune,Bike,Part-time,4.38,Y
4347,DP04348,Ananya Q,Ahmedabad,Bike,Full-time,4.26,Y
4348,DP04349,Manoj Z,Mumbai,Bike,Part-time,4.55,Y
4349,DP04350,Rakesh U,Delhi,Cycle,Full-time,4.13,Y
4350,DP04351,Arjun Y,Pune,Bike,Full-time,4.29,Y
4351,DP04352,Manoj N,Kolkata,Car,Contract,4.02,Y
4352,DP04353,Santosh P,Mumbai,Cycle,Part-time,4.3,Y
4353,DP04354,Sneha Y,Mumbai,Bike,Part-time,3.88,Y
4354,DP04355,Shreya O,Pune,Scooter,Full-time,4.33,Y
4355,DP04356,Rakesh T,Delhi,Bike,Contract,4.18,N
4356,DP04357,Rakesh A,Bengaluru,Scooter,Full-time,3.85,Y
4357,DP04358,Manoj E,Bengaluru,Scooter,Contract,4.82,Y
4358,DP04359,Rahul J,Delhi,Bike,Part-time,4.08,Y
4359,DP04360,Meena I,Mumbai,Car,Contract,3.88,Y
4360,DP04361,Neha V,Bengaluru,Bike,Part-time,4.68,Y
4361,DP04362,Rahul Q,Chennai,Bike,Part-time,4.51,Y
4362,DP04363,Divya S,Bengaluru,Scooter,Part-time,4.06,Y
4363,DP04364,Neha P,Delhi,Cycle,Part-time,3.99,Y
4364,DP04365,Ananya O,Mumbai,Bike,Full-time,4.21,Y
4365,DP04366,Nikhil K,Bengaluru,Scooter,Full-time,4.09,Y
4366,DP04367,Vikas C,Mumbai,Scooter,Full-time,3.96,Y
4367,DP04368,Kiran M,Bengaluru,Bike,Part-time,3.71,Y
4368,DP04369,Kiran I,Bengaluru,Bike,Full-time,4.55,Y
4369,DP04370,Santosh D,Bengaluru,Cycle,Full-time,3.75,Y
4370,DP04371,Pooja R,Delhi,Car,Full-time,4.58,Y
4371,DP04372,Pooja Z,Delhi,Bike,Contract,3.99,N
4372,DP04373,Rahul R,Hyderabad,Scooter,Full-time,4.61,Y
4373,DP04374,Shreya Q,Delhi,Cycle,Contract,4.18,Y
4374,DP04375,Divya T,Bengaluru,Bike,Part-time,4.56,Y
4375,DP04376,Divya R,Kolkata,Scooter,Contract,4.03,Y
4376,DP04377,Ananya P,Hyderabad,Bike,Full-time,4.48,Y
4377,DP04378,Ananya S,Chennai,Scooter,Part-time,4.1,Y
4378,DP04379,Ananya J,Mumbai,Scooter,Full-time,4.1,Y
4379,DP04380,Ananya D,Delhi,Bike,Contract,4.49,Y
4380,DP04381,Manoj M,Bengaluru,Scooter,Part-time,4.13,N
4381,DP04382,Santosh P,Bengaluru,Scooter,Part-time,4.17,Y
4382,DP04383,Rahul S,Ahmedabad,Bike,Part-time,3.86,Y
4383,DP04384,Deepak G,Bengaluru,Bike,Full-time,4.01,Y
4384,DP04385,Arjun D,Pune,Bike,Part-time,3.94,Y
4385,DP04386,Manoj E,Kolkata,Bike,Full-time,4.55,Y
4386,DP04387,Vikas C,Ahmedabad,Cycle,Part-time,3.82,Y
4387,DP04388,Nikhil E,Mumbai,Cycle,Full-time,4.06,Y
4388,DP04389,Ananya I,Mumbai,Cycle,Full-time,3.77,N
4389,DP04390,Rakesh O,Bengaluru,Scooter,Part-time,3.87,Y
4390,DP04391,Pooja T,Kolkata,Bike,Part-time,4.62,Y
4391,DP04392,Nikhil T,Delhi,Scooter,Part-time,4.54,Y
4392,DP04393,Rahul U,Delhi,Scooter,Full-time,3.96,Y
4393,DP04394,Suresh O,Kolkata,Scooter,Part-time,4.29,Y
4394,DP04395,Manoj Z,Delhi,Scooter,Full-time,3.86,Y
4395,DP04396,Arjun C,Bengaluru,Bike,Full-time,4.31,N
4396,DP04397,Ravi F,Mumbai,Scooter,Full-time,4.04,Y
4397,DP04398,Deepak W,Bengaluru,Scooter,Part-time,4.46,N
4398,DP04399,Rahul I,Ahmedabad,Bike,Full-time,3.85,N
4399,DP04400,Ravi I,Bengaluru,Bike,Contract,4.69,Y
4400,DP04401,Sneha F,Hyderabad,Bike,Contract,4.35,Y
4401,DP04402,Suresh P,Delhi,Scooter,Full-time,3.86,Y
4402,DP04403,Manoj G,Bengaluru,Scooter,Part-time,4.46,Y
4403,DP04404,Santosh V,Hyderabad,Bike,Full-time,4.18,Y
4404,DP04405,Ananya Q,Mumbai,Car,Full-time,4.52,Y
4405,DP04406,Meena R,Mumbai,Scooter,Full-time,4.11,Y
4406,DP04407,Ananya J,Chennai,Scooter,Part-time,4.03,Y
4407,DP04408,Deepak D,Ahmedabad,Scooter,Part-time,4.13,Y
4408,DP04409,Meena K,Delhi,Bike,Part-time,4.34,Y
4409,DP04410,Deepak F,Delhi,Scooter,Full-time,3.97,Y
4410,DP04411,Sneha L,Kolkata,Bike,Full-time,4.09,N
4411,DP04412,Nikhil D,Pune,Car,Part-time,4.14,Y
4412,DP04413,Sneha T,Kolkata,Bike,Full-time,4.35,Y
4413,DP04414,Nikhil W,Kolkata,Car,Contract,4.58,Y
4414,DP04415,Deepak E,Mumbai,Bike,Full-time,4.4,Y
4415,DP04416,Santosh R,Chennai,Scooter,Full-time,4.8,Y
4416,DP04417,Sneha Q,Bengaluru,Cycle,Full-time,4.83,Y
4417,DP04418,Ananya K,Bengaluru,Bike,Full-time,4.15,Y
4418,DP04419,Deepak M,Kolkata,Cycle,Contract,4.4,Y
4419,DP04420,Vikas Z,Chennai,Scooter,Part-time,4.31,Y
4420,DP04421,Rahul X,Kolkata,Scooter,Part-time,4.73,Y
4421,DP04422,Ravi D,Bengaluru,Cycle,Full-time,3.75,N
4422,DP04423,Arjun S,Mumbai,Bike,Part-time,4.24,Y
4423,DP04424,Vikas I,Kolkata,Bike,Contract,4.4,Y
4424,DP04425,Ananya J,Bengaluru,Car,Full-time,4.89,Y
4425,DP04426,Rahul M,Bengaluru,Scooter,Contract,4.04,N
4426,DP04427,Sneha L,Ahmedabad,Bike,Full-time,4.12,Y
4427,DP04428,Priya M,Kolkata,Car,Part-time,4.32,Y
4428,DP04429,Amit B,Hyderabad,Bike,Part-time,4.24,Y
4429,DP04430,Suresh R,Ahmedabad,Scooter,Part-time,3.99,Y
4430,DP04431,Santosh R,Mumbai,Scooter,Full-time,4.23,Y
4431,DP04432,Sneha A,Kolkata,Scooter,Full-time,4.08,Y
4432,DP04433,Suresh O,Kolkata,Scooter,Part-time,3.95,Y
4433,DP04434,Amit T,Hyderabad,Scooter,Full-time,3.98,Y
4434,DP04435,Vikas T,Ahmedabad,Cycle,Part-time,3.7,Y
4435,DP04436,Ravi C,Pune,Cycle,Full-time,3.99,Y
4436,DP04437,Rakesh B,Delhi,Bike,Contract,4.43,Y
4437,DP04438,Neha N,Ahmedabad,Cycle,Full-time,4.05,Y
4438,DP04439,Santosh F,Mumbai,Scooter,Full-time,3.98,Y
4439,DP04440,Priya J,Ahmedabad,Bike,Part-time,4.17,Y
4440,DP04441,Neha J,Chennai,Bike,Part-time,4.78,Y
4441,DP04442,Manoj C,Chennai,Scooter,Contract,4.51,Y
4442,DP04443,Kiran P,Ahmedabad,Bike,Contract,4.07,N
4443,DP04444,Nikhil J,Chennai,Cycle,Full-time,3.78,Y
4444,DP04445,Pooja T,Bengaluru,Cycle,Full-time,4.32,Y
4445,DP04446,Nikhil R,Delhi,Bike,Full-time,4.31,Y
4446,DP04447,Manoj W,Kolkata,Scooter,Contract,4.14,Y
4447,DP04448,Ravi S,Delhi,Scooter,Full-time,4.52,N
4448,DP04449,Santosh Y,Kolkata,Scooter,Full-time,3.91,Y
4449,DP04450,Ravi J,Delhi,Cycle,Full-time,4.23,Y
4450,DP04451,Divya E,Mumbai,Cycle,Full-time,4.2,Y
4451,DP04452,Vikas Z,Bengaluru,Bike,Full-time,4.41,Y
4452,DP04453,Sneha O,Bengaluru,Scooter,Full-time,4.41,Y
4453,DP04454,Amit Y,Bengaluru,Scooter,Full-time,3.74,Y
4454,DP04455,Rakesh L,Chennai,Bike,Part-time,3.99,Y
4455,DP04456,Pooja G,Bengaluru,Scooter,Part-time,4.05,Y
4456,DP04457,Deepak E,Hyderabad,Cycle,Part-time,4.33,Y
4457,DP04458,Rahul D,Bengaluru,Bike,Full-time,3.73,Y
